"JulianDay","Species","Stock","District","MMDD","OriginDate","PercentEscape","fit_link","se_link","fit_resp","se_upr","se_lwr","LowerSEG","UpperSEG","LowerSEG_se_upr","LowerSEG_se_lwr","UpperSEG_se_upr","UpperSEG_se_lwr","YEAR.RANGE","TYPE.STOCK"
263,"Chum Salmon","Kamishak District","Kamishak","09-20",0-09-20,0.978,3.77949378696135,0.167241683807438,0.977675515314735,0.983,0.971,48900,112470,49150,48550,113045,111665,"All","Aggregate"
264,"Chum Salmon","Kamishak District","Kamishak","09-21",0-09-21,0.98,3.87278866506515,0.170722967821953,0.979623552437077,0.985,0.973,49000,112700,49250,48650,113275,111895,"All","Aggregate"
265,"Chum Salmon","Kamishak District","Kamishak","09-22",0-09-22,0.981,3.96608354316894,0.17421207461774,0.981404836707788,0.986,0.975,49050,112815,49300,48750,113390,112125,"All","Aggregate"
266,"Chum Salmon","Kamishak District","Kamishak","09-23",0-09-23,0.983,4.05937842127274,0.17770854342094,0.983033100275383,0.987,0.977,49150,113045,49350,48850,113505,112355,"All","Aggregate"
267,"Chum Salmon","Kamishak District","Kamishak","09-24",0-09-24,0.985,4.15267329937653,0.18121194808417,0.984521035621935,0.988,0.979,49250,113275,49400,48950,113620,112585,"All","Aggregate"
268,"Chum Salmon","Kamishak District","Kamishak","09-25",0-09-25,0.986,4.24596817748033,0.184721893974757,0.985880358677178,0.99,0.981,49300,113390,49500,49050,113850,112815,"All","Aggregate"
269,"Chum Salmon","Kamishak District","Kamishak","09-26",0-09-26,0.987,4.33926305558412,0.188238015183639,0.987121870920319,0.991,0.983,49350,113505,49550,49150,113965,113045,"All","Aggregate"
270,"Chum Salmon","Kamishak District","Kamishak","09-27",0-09-27,0.988,4.43255793368792,0.191759972018207,0.988255519870785,0.991,0.984,49400,113620,49550,49200,113965,113160,"All","Aggregate"
271,"Chum Salmon","Kamishak District","Kamishak","09-28",0-09-28,0.989,4.52585281179172,0.195287448746877,0.989290457517784,0.992,0.985,49450,113735,49600,49250,114080,113275,"All","Aggregate"
272,"Chum Salmon","Kamishak District","Kamishak","09-29",0-09-29,0.99,4.61914768989551,0.198820151567185,0.990235096362634,0.993,0.986,49500,113850,49650,49300,114195,113390,"All","Aggregate"
273,"Chum Salmon","Kamishak District","Kamishak","09-30",0-09-30,0.991,4.71244256799931,0.202357806772622,0.991097162850488,0.994,0.988,49550,113965,49700,49400,114310,113620,"All","Aggregate"
274,"Chum Salmon","Kamishak District","Kamishak","10-01",0-10-01,0.992,4.8057374461031,0.205900159096457,0.991883748052016,0.994,0.989,49600,114080,49700,49450,114310,113735,"All","Aggregate"
275,"Chum Salmon","Kamishak District","Kamishak","10-02",0-10-02,0.993,4.8990323242069,0.209446970213369,0.992601355523535,0.995,0.99,49650,114195,49750,49500,114425,113850,"All","Aggregate"
276,"Chum Salmon","Kamishak District","Kamishak","10-03",0-10-03,0.993,4.99232720231069,0.212998017382009,0.993255946328301,0.995,0.99,49650,114195,49750,49500,114425,113850,"All","Aggregate"
277,"Chum Salmon","Kamishak District","Kamishak","10-04",0-10-04,0.994,5.08562208041449,0.216553092213588,0.993852981244336,0.996,0.991,49700,114310,49800,49550,114540,113965,"All","Aggregate"
278,"Chum Salmon","Kamishak District","Kamishak","10-05",0-10-05,0.994,5.17891695851828,0.220111999553318,0.994397460217088,0.996,0.992,49700,114310,49800,49600,114540,114080,"All","Aggregate"
279,"Chum Salmon","Kamishak District","Kamishak","10-06",0-10-06,0.995,5.27221183662208,0.22367455646306,0.994893959140046,0.996,0.993,49750,114425,49800,49650,114540,114195,"All","Aggregate"
280,"Chum Salmon","Kamishak District","Kamishak","10-07",0-10-07,0.995,5.36550671472587,0.227240591294835,0.995346664064604,0.997,0.993,49750,114425,49850,49650,114655,114195,"All","Aggregate"
281,"Chum Salmon","Kamishak District","Kamishak","10-08",0-10-08,0.996,5.45880159282967,0.230809942846055,0.995759402953121,0.997,0.994,49800,114540,49850,49700,114655,114310,"All","Aggregate"
282,"Chum Salmon","Kamishak District","Kamishak","10-09",0-10-09,0.996,5.55209647093347,0.234382459588309,0.996135675097353,0.997,0.994,49800,114540,49850,49700,114655,114310,"All","Aggregate"
283,"Chum Salmon","Kamishak District","Kamishak","10-10",0-10-10,0.996,5.64539134903726,0.237957998962474,0.996478678329088,0.998,0.995,49800,114540,49900,49750,114770,114425,"All","Aggregate"
284,"Chum Salmon","Kamishak District","Kamishak","10-11",0-10-11,0.997,5.73868622714106,0.241536426733686,0.996791334151628,0.998,0.995,49850,114655,49900,49750,114770,114425,"All","Aggregate"
285,"Chum Salmon","Kamishak District","Kamishak","10-12",0-10-12,0.997,5.83198110524485,0.245117616400419,0.997076310920335,0.998,0.996,49850,114655,49900,49800,114770,114540,"All","Aggregate"
286,"Chum Salmon","Kamishak District","Kamishak","10-13",0-10-13,0.997,5.92527598334865,0.248701448652519,0.997336045198341,0.998,0.996,49850,114655,49900,49800,114770,114540,"All","Aggregate"
287,"Chum Salmon","Kamishak District","Kamishak","10-14",0-10-14,0.998,6.01857086145244,0.252287810873601,0.997572761410105,0.998,0.996,49900,114770,49900,49800,114770,114540,"All","Aggregate"
288,"Chum Salmon","Kamishak District","Kamishak","10-15",0-10-15,0.998,6.11186573955624,0.255876596683673,0.99778848991109,0.999,0.997,49900,114770,49950,49850,114885,114655,"All","Aggregate"
289,"Chum Salmon","Kamishak District","Kamishak","10-16",0-10-16,0.998,6.20516061766003,0.259467705518312,0.997985083586843,0.999,0.997,49900,114770,49950,49850,114885,114655,"All","Aggregate"
290,"Chum Salmon","Kamishak District","Kamishak","10-17",0-10-17,0.998,6.29845549576383,0.263061042241054,0.998164233089227,0.999,0.997,49900,114770,49950,49850,114885,114655,"All","Aggregate"
291,"Chum Salmon","Kamishak District","Kamishak","10-18",0-10-18,0.998,6.39175037386762,0.266656516786023,0.998327480811825,0.999,0.997,49900,114770,49950,49850,114885,114655,"All","Aggregate"
292,"Chum Salmon","Kamishak District","Kamishak","10-19",0-10-19,0.998,6.48504525197142,0.270254043828122,0.998476233700686,0.999,0.998,49900,114770,49950,49900,114885,114770,"All","Aggregate"
293,"Chum Salmon","Kamishak District","Kamishak","10-20",0-10-20,0.999,6.57834013007522,0.273853542478355,0.998611774990662,0.999,0.998,49950,114885,49950,49900,114885,114770,"All","Aggregate"
294,"Chum Salmon","Kamishak District","Kamishak","10-21",0-10-21,0.999,6.67163500817901,0.277454936002098,0.998735274951848,0.999,0.998,49950,114885,49950,49900,114885,114770,"All","Aggregate"
295,"Chum Salmon","Kamishak District","Kamishak","10-22",0-10-22,0.999,6.76492988628281,0.281058151558367,0.998847800724945,0.999,0.998,49950,114885,49950,49900,114885,114770,"All","Aggregate"
296,"Chum Salmon","Kamishak District","Kamishak","10-23",0-10-23,0.999,6.8582247643866,0.284663119958271,0.99895032531892,0.999,0.998,49950,114885,49950,49900,114885,114770,"All","Aggregate"
297,"Chum Salmon","Kamishak District","Kamishak","10-24",0-10-24,0.999,6.9515196424904,0.288269775441064,0.999043735839114,0.999,0.998,49950,114885,49950,49900,114885,114770,"All","Aggregate"
298,"Chum Salmon","Kamishak District","Kamishak","10-25",0-10-25,0.999,7.04481452059419,0.291878055466318,0.999128841008962,0.999,0.999,49950,114885,49950,49950,114885,114885,"All","Aggregate"
299,"Chum Salmon","Kamishak District","Kamishak","10-26",0-10-26,0.999,7.13810939869799,0.2954879005209,0.999206378043756,1,0.999,49950,114885,50000,49950,115000,114885,"All","Aggregate"
300,"Chum Salmon","Kamishak District","Kamishak","10-27",0-10-27,0.999,7.23140427680178,0.299099253939546,0.999277018930454,1,0.999,49950,114885,50000,49950,115000,114885,"All","Aggregate"
301,"Chum Salmon","Kamishak District","Kamishak","10-28",0-10-28,0.999,7.32469915490558,0.302712061737933,0.999341376163325,1,0.999,49950,114885,50000,49950,115000,114885,"All","Aggregate"
302,"Chum Salmon","Kamishak District","Kamishak","10-29",0-10-29,0.999,7.41799403300937,0.306326272457261,0.999400007981355,1,0.999,49950,114885,50000,49950,115000,114885,"All","Aggregate"
303,"Chum Salmon","Kamishak District","Kamishak","10-30",0-10-30,0.999,7.51128891111317,0.309941837019438,0.999453423149616,1,0.999,49950,114885,50000,49950,115000,114885,"All","Aggregate"
304,"Chum Salmon","Kamishak District","Kamishak","10-31",0-10-31,1,7.60458378921697,0.313558708592028,0.999502085323473,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
305,"Chum Salmon","Kamishak District","Kamishak","11-01",0-11-01,1,7.69787866732076,0.31717684246223,0.999546417031289,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
306,"Chum Salmon","Kamishak District","Kamishak","11-02",0-11-02,1,7.79117354542456,0.320796195919174,0.999586803308391,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
307,"Chum Salmon","Kamishak District","Kamishak","11-03",0-11-03,1,7.88446842352835,0.324416728143925,0.999623595012336,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
308,"Chum Salmon","Kamishak District","Kamishak","11-04",0-11-04,1,7.97776330163215,0.328038400106602,0.999657111847021,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
309,"Chum Salmon","Kamishak District","Kamishak","11-05",0-11-05,1,8.07105817973594,0.331661174470093,0.999687645120862,1,0.999,50000,115000,50000,49950,115000,114885,"All","Aggregate"
310,"Chum Salmon","Kamishak District","Kamishak","11-06",0-11-06,1,8.16435305783974,0.335285015499884,0.999715460262154,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
311,"Chum Salmon","Kamishak District","Kamishak","11-07",0-11-07,1,8.25764793594353,0.338909888979543,0.999740799112742,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
312,"Chum Salmon","Kamishak District","Kamishak","11-08",0-11-08,1,8.35094281404733,0.342535762131472,0.999763882019364,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
313,"Chum Salmon","Kamishak District","Kamishak","11-09",0-11-09,1,8.44423769215113,0.346162603542532,0.999784909740337,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
314,"Chum Salmon","Kamishak District","Kamishak","11-10",0-11-10,1,8.53753257025492,0.349790383094208,0.999804065183763,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
315,"Chum Salmon","Kamishak District","Kamishak","11-11",0-11-11,1,8.63082744835872,0.353419071896997,0.999821514992041,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
316,"Chum Salmon","Kamishak District","Kamishak","11-12",0-11-12,1,8.72412232646251,0.357048642228716,0.99983741098616,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
317,"Chum Salmon","Kamishak District","Kamishak","11-13",0-11-13,1,8.81741720456631,0.360679067476472,0.999851891482133,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
318,"Chum Salmon","Kamishak District","Kamishak","11-14",0-11-14,1,8.9107120826701,0.364310322082039,0.999865082490804,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
319,"Chum Salmon","Kamishak District","Kamishak","11-15",0-11-15,1,9.0040069607739,0.367942381490409,0.999877098811321,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
320,"Chum Salmon","Kamishak District","Kamishak","11-16",0-11-16,1,9.09730183887769,0.371575222101315,0.999888045027652,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
321,"Chum Salmon","Kamishak District","Kamishak","11-17",0-11-17,1,9.19059671698149,0.375208821223519,0.99989801641671,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
322,"Chum Salmon","Kamishak District","Kamishak","11-18",0-11-18,1,9.28389159508529,0.378843157031689,0.999907099775877,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
323,"Chum Salmon","Kamishak District","Kamishak","11-19",0-11-19,1,9.37718647318908,0.382478208525694,0.999915374177091,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
324,"Chum Salmon","Kamishak District","Kamishak","11-20",0-11-20,1,9.47048135129288,0.386113955492165,0.999922911653957,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
325,"Chum Salmon","Kamishak District","Kamishak","11-21",0-11-21,1,9.56377622939667,0.389750378468167,0.999929777827838,1,1,50000,115000,50000,50000,115000,115000,"All","Aggregate"
121,"Chum Salmon","Outer District","Outer","05-01",0-05-01,0,-9.1244765901068,0.473357056986176,0.000108953916454039,0,0,0,0,0,0,0,0,"All","Aggregate"
122,"Chum Salmon","Outer District","Outer","05-02",0-05-02,0,-9.02952235333594,0.46846879366413,0.000119805355948096,0,0,0,0,0,0,0,0,"All","Aggregate"
123,"Chum Salmon","Outer District","Outer","05-03",0-05-03,0,-8.93456811656507,0.463581914638236,0.000131737419513879,0,0,0,0,0,0,0,0,"All","Aggregate"
124,"Chum Salmon","Outer District","Outer","05-04",0-05-04,0,-8.8396138797942,0.458696464152708,0.0001448576896782,0,0,0,0,0,0,0,0,"All","Aggregate"
125,"Chum Salmon","Outer District","Outer","05-05",0-05-05,0,-8.74465964302333,0.453812488343763,0.000159284453219605,0,0,0,0,0,0,0,0,"All","Aggregate"
126,"Chum Salmon","Outer District","Outer","05-06",0-05-06,0,-8.64970540625247,0.448930035341071,0.000175147764918671,0,0,0,0,0,0,0,0,"All","Aggregate"
127,"Chum Salmon","Outer District","Outer","05-07",0-05-07,0,-8.5547511694816,0.444049155375763,0.000192590616747708,0,0,0,0,0,0,0,0,"All","Aggregate"
128,"Chum Salmon","Outer District","Outer","05-08",0-05-08,0,-8.45979693271073,0.439169900895473,0.000211770222894115,0,0,0,0,0,0,0,0,"All","Aggregate"
129,"Chum Salmon","Outer District","Outer","05-09",0-05-09,0,-8.36484269593987,0.434292326686952,0.00023285943202431,0,0,0,0,0,0,0,0,"All","Aggregate"
130,"Chum Salmon","Outer District","Outer","05-10",0-05-10,0,-8.269888459169,0.429416490006857,0.000256048279304065,0.001,0,0,0,18,0,32,0,"All","Aggregate"
131,"Chum Salmon","Outer District","Outer","05-11",0-05-11,0,-8.17493422239813,0.424542450721326,0.000281545691904696,0.001,0,0,0,18,0,32,0,"All","Aggregate"
132,"Chum Salmon","Outer District","Outer","05-12",0-05-12,0,-8.07997998562726,0.419670271455038,0.000309581363052171,0.001,0,0,0,18,0,32,0,"All","Aggregate"
133,"Chum Salmon","Outer District","Outer","05-13",0-05-13,0,-7.9850257488564,0.414800017750528,0.000340407811127795,0.001,0,0,0,18,0,32,0,"All","Aggregate"
134,"Chum Salmon","Outer District","Outer","05-14",0-05-14,0,-7.89007151208553,0.409931758238548,0.000374302641915191,0.001,0,0,0,18,0,32,0,"All","Aggregate"
135,"Chum Salmon","Outer District","Outer","05-15",0-05-15,0,-7.79511727531466,0.405065564820404,0.00041157103382028,0.001,0,0,0,18,0,32,0,"All","Aggregate"
136,"Chum Salmon","Outer District","Outer","05-16",0-05-16,0,-7.70016303854379,0.400201512863227,0.000452548467780778,0.001,0,0,0,18,0,32,0,"All","Aggregate"
137,"Chum Salmon","Outer District","Outer","05-17",0-05-17,0,-7.60520880177293,0.395339681409259,0.000497603725642138,0.001,0,0,0,18,0,32,0,"All","Aggregate"
138,"Chum Salmon","Outer District","Outer","05-18",0-05-18,0.001,-7.51025456500206,0.390480153400336,0.000547142183021094,0.001,0,18,32,18,0,32,0,"All","Aggregate"
139,"Chum Salmon","Outer District","Outer","05-19",0-05-19,0.001,-7.41530032823119,0.385623015918839,0.000601609425120103,0.001,0,18,32,18,0,32,0,"All","Aggregate"
140,"Chum Salmon","Outer District","Outer","05-20",0-05-20,0.001,-7.32034609146032,0.380768360446545,0.000661495216610138,0.001,0,18,32,18,0,32,0,"All","Aggregate"
141,"Chum Salmon","Outer District","Outer","05-21",0-05-21,0.001,-7.22539185468946,0.375916283142902,0.000727337859580442,0.001,0,18,32,18,0,32,0,"All","Aggregate"
142,"Chum Salmon","Outer District","Outer","05-22",0-05-22,0.001,-7.13043761791859,0.371066885144465,0.000799728976676712,0.001,0,18,32,18,0,32,0,"All","Aggregate"
143,"Chum Salmon","Outer District","Outer","05-23",0-05-23,0.001,-7.03548338114772,0.366220272887334,0.000879318759928579,0.002,0,18,32,35,0,64,0,"All","Aggregate"
144,"Chum Salmon","Outer District","Outer","05-24",0-05-24,0.001,-6.94052914437685,0.361376558454678,0.000966821729417483,0.002,0.001,18,32,35,18,64,32,"All","Aggregate"
145,"Chum Salmon","Outer District","Outer","05-25",0-05-25,0.001,-6.84557490760599,0.356535859951616,0.00106302304987071,0.002,0.001,18,32,35,18,64,32,"All","Aggregate"
146,"Chum Salmon","Outer District","Outer","05-26",0-05-26,0.001,-6.75062067083512,0.351698301909955,0.0011687854574984,0.002,0.001,18,32,35,18,64,32,"All","Aggregate"
147,"Chum Salmon","Outer District","Outer","05-27",0-05-27,0.001,-6.65566643406425,0.346864015725571,0.00128505685392796,0.002,0.001,18,32,35,18,64,32,"All","Aggregate"
148,"Chum Salmon","Outer District","Outer","05-28",0-05-28,0.001,-6.56071219729338,0.342033140131493,0.00141287862894147,0.002,0.001,18,32,35,18,64,32,"All","Aggregate"
149,"Chum Salmon","Outer District","Outer","05-29",0-05-29,0.002,-6.46575796052252,0.337205821710074,0.00155339477888959,0.003,0.001,35,64,53,18,96,32,"All","Aggregate"
150,"Chum Salmon","Outer District","Outer","05-30",0-05-30,0.002,-6.37080372375165,0.332382215448028,0.00170786189313796,0.003,0.001,35,64,53,18,96,32,"All","Aggregate"
151,"Chum Salmon","Outer District","Outer","05-31",0-05-31,0.002,-6.27584948698078,0.327562485338491,0.0018776600866897,0.003,0.001,35,64,53,18,96,32,"All","Aggregate"
152,"Chum Salmon","Outer District","Outer","06-01",0-06-01,0.002,-6.18089525020991,0.322746805034745,0.00206430496320314,0.004,0.001,35,64,70,18,128,32,"All","Aggregate"
153,"Chum Salmon","Outer District","Outer","06-02",0-06-02,0.002,-6.08594101343905,0.317935358560759,0.00226946069895699,0.004,0.001,35,64,70,18,128,32,"All","Aggregate"
154,"Chum Salmon","Outer District","Outer","06-03",0-06-03,0.002,-5.99098677666818,0.313128341084287,0.00249495434486295,0.004,0.001,35,64,70,18,128,32,"All","Aggregate"
155,"Chum Salmon","Outer District","Outer","06-04",0-06-04,0.003,-5.89603253989731,0.30832595975891,0.00274279145032682,0.005,0.002,53,96,88,35,160,64,"All","Aggregate"
156,"Chum Salmon","Outer District","Outer","06-05",0-06-05,0.003,-5.80107830312645,0.303528434642169,0.00301517311953023,0.005,0.002,53,96,88,35,160,64,"All","Aggregate"
157,"Chum Salmon","Outer District","Outer","06-06",0-06-06,0.003,-5.70612406635558,0.29873599969775,0.00331451461743538,0.005,0.002,53,96,88,35,160,64,"All","Aggregate"
158,"Chum Salmon","Outer District","Outer","06-07",0-06-07,0.004,-5.61116982958471,0.293948903890658,0.00364346564936259,0.006,0.002,70,128,105,35,192,64,"All","Aggregate"
159,"Chum Salmon","Outer District","Outer","06-08",0-06-08,0.004,-5.51621559281384,0.289167412385353,0.00400493244416964,0.006,0.002,70,128,105,35,192,64,"All","Aggregate"
160,"Chum Salmon","Outer District","Outer","06-09",0-06-09,0.004,-5.42126135604298,0.284391807858066,0.00440210177664309,0.007,0.003,70,128,123,53,224,96,"All","Aggregate"
161,"Chum Salmon","Outer District","Outer","06-10",0-06-10,0.005,-5.32630711927211,0.279622391935864,0.00483846706940214,0.008,0.003,88,160,140,53,256,96,"All","Aggregate"
162,"Chum Salmon","Outer District","Outer","06-11",0-06-11,0.005,-5.23135288250124,0.274859486776616,0.00531785671805769,0.008,0.003,88,160,140,53,256,96,"All","Aggregate"
163,"Chum Salmon","Outer District","Outer","06-12",0-06-12,0.006,-5.13639864573037,0.270103436805778,0.00584446478511728,0.009,0.004,105,192,158,70,288,128,"All","Aggregate"
